# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "CO2_4_g4_r3.featureCounts.txt" "CO2_4_g4_r3.bam" 
Geneid	Chr	Start	End	Strand	Length	CO2_4_g4_r3.bam
slr0896|225	slr0896|225	1	19	.	19	129
slr0896|214	slr0896|214	1	17	.	17	84
slr0896|254	slr0896|254	1	21	.	21	480
slr0896|241	slr0896|241	1	17	.	17	28
slr0069|70	slr0069|70	1	17	.	17	110
slr0069|18	slr0069|18	1	19	.	19	357
slr0069|7	slr0069|7	1	22	.	22	42
slr0069|58	slr0069|58	1	22	.	22	56
slr0069|157	slr0069|157	1	19	.	19	195
rps14|131	rps14|131	1	20	.	20	62
rps14|150	rps14|150	1	21	.	21	35
rps14|41	rps14|41	1	19	.	19	15
rps14|92	rps14|92	1	17	.	17	35
rps14|13	rps14|13	1	17	.	17	96
slr0064|22	slr0064|22	1	18	.	18	89
slr0064|136	slr0064|136	1	17	.	17	120
slr0064|46	slr0064|46	1	20	.	20	114
slr0064|117	slr0064|117	1	20	.	20	196
slr0064|79	slr0064|79	1	20	.	20	115
slr0065|151	slr0065|151	1	18	.	18	105
slr0065|31	slr0065|31	1	20	.	20	399
slr0065|106	slr0065|106	1	22	.	22	211
slr0065|4	slr0065|4	1	22	.	22	183
slr0065|77	slr0065|77	1	17	.	17	18
slr0067|86	slr0067|86	1	21	.	21	47
slr0067|32	slr0067|32	1	20	.	20	47
slr0067|124	slr0067|124	1	22	.	22	104
slr0067|103	slr0067|103	1	21	.	21	210
slr0067|136	slr0067|136	1	22	.	22	453
slr0060|41	slr0060|41	1	22	.	22	137
slr0060|98	slr0060|98	1	19	.	19	79
slr0060|148	slr0060|148	1	20	.	20	19
slr0060|22	slr0060|22	1	17	.	17	430
slr0060|55	slr0060|55	1	21	.	21	150
slr0061|43	slr0061|43	1	22	.	22	341
slr0061|197	slr0061|197	1	22	.	22	122
slr0061|175	slr0061|175	1	21	.	21	151
slr0061|124	slr0061|124	1	19	.	19	360
slr0061|82	slr0061|82	1	19	.	19	231
slr0468|180	slr0468|180	1	22	.	22	60
slr0468|168	slr0468|168	1	22	.	22	106
slr0468|8	slr0468|8	1	21	.	21	73
slr0468|45	slr0468|45	1	17	.	17	84
slr0468|111	slr0468|111	1	22	.	22	69
sll0384|245	sll0384|245	1	21	.	21	131
sll0384|135	sll0384|135	1	22	.	22	356
sll0384|212	sll0384|212	1	22	.	22	35
sll0384|22	sll0384|22	1	20	.	20	13
sll0384|42	sll0384|42	1	17	.	17	32
rfbW2|96	rfbW2|96	1	17	.	17	35
rfbW2|141	rfbW2|141	1	21	.	21	164
rfbW2|43	rfbW2|43	1	20	.	20	136
rfbW2|84	rfbW2|84	1	17	.	17	140
rfbW2|121	rfbW2|121	1	21	.	21	151
glcD|159	glcD|159	1	18	.	18	145
glcD|103	glcD|103	1	21	.	21	308
glcD|42	glcD|42	1	21	.	21	157
glcD|13	glcD|13	1	18	.	18	118
glcD|25	glcD|25	1	20	.	20	136
pstA2|79	pstA2|79	1	19	.	19	151
pstA2|4	pstA2|4	1	18	.	18	26
pstA2|35	pstA2|35	1	19	.	19	56
pstA2|91	pstA2|91	1	21	.	21	58
pstA2|67	pstA2|67	1	17	.	17	100
fmt|110	fmt|110	1	19	.	19	58
fmt|265	fmt|265	1	20	.	20	88
fmt|68	fmt|68	1	18	.	18	15
fmt|169	fmt|169	1	22	.	22	30
fmt|137	fmt|137	1	20	.	20	71
aspC2|10	aspC2|10	1	22	.	22	37
aspC2|23	aspC2|23	1	17	.	17	125
aspC2|37	aspC2|37	1	20	.	20	55
aspC2|127	aspC2|127	1	21	.	21	53
aspC2|64	aspC2|64	1	17	.	17	139
sll0382|152	sll0382|152	1	21	.	21	31
sll0382|46	sll0382|46	1	18	.	18	87
sll0382|138	sll0382|138	1	22	.	22	36
sll0382|58	sll0382|58	1	22	.	22	101
sll0382|109	sll0382|109	1	22	.	22	208
sll0192|6	sll0192|6	1	19	.	19	36
sll0192|52	sll0192|52	1	17	.	17	54
sll0192|173	sll0192|173	1	21	.	21	27
sll0192|122	sll0192|122	1	17	.	17	157
sll0192|96	sll0192|96	1	18	.	18	53
glyS|73	glyS|73	1	19	.	19	16
glyS|150	glyS|150	1	21	.	21	14
glyS|222	glyS|222	1	21	.	21	282
glyS|183	glyS|183	1	17	.	17	129
glyS|93	glyS|93	1	17	.	17	87
sll0191|145	sll0191|145	1	22	.	22	24
sll0191|255	sll0191|255	1	20	.	20	199
sll0191|123	sll0191|123	1	17	.	17	49
sll0191|38	sll0191|38	1	20	.	20	36
sll0191|25	sll0191|25	1	21	.	21	174
bioF|48	bioF|48	1	19	.	19	47
bioF|26	bioF|26	1	17	.	17	8
bioF|193	bioF|193	1	18	.	18	245
bioF|82	bioF|82	1	17	.	17	35
bioF|145	bioF|145	1	22	.	22	143
sll0381|3	sll0381|3	1	20	.	20	29
sll0381|100	sll0381|100	1	20	.	20	193
sll0381|157	sll0381|157	1	17	.	17	270
sll0381|118	sll0381|118	1	21	.	21	98
sll0381|27	sll0381|27	1	17	.	17	45
sll0195|166	sll0195|166	1	18	.	18	127
sll0195|62	sll0195|62	1	19	.	19	168
sll0195|7	sll0195|7	1	20	.	20	125
sll0195|39	sll0195|39	1	17	.	17	181
sll0195|98	sll0195|98	1	21	.	21	109
rpoD4|122	rpoD4|122	1	20	.	20	106
rpoD4|9	rpoD4|9	1	20	.	20	195
rpoD4|63	rpoD4|63	1	22	.	22	239
rpoD4|24	rpoD4|24	1	21	.	21	160
rpoD4|155	rpoD4|155	1	20	.	20	53
sll0198|46	sll0198|46	1	20	.	20	34
sll0198|21	sll0198|21	1	18	.	18	106
sll0198|122	sll0198|122	1	21	.	21	78
sll0198|111	sll0198|111	1	22	.	22	172
sll0198|10	sll0198|10	1	17	.	17	327
gspE|58	gspE|58	1	17	.	17	48
gspE|89	gspE|89	1	22	.	22	100
gspE|29	gspE|29	1	19	.	19	200
gspE|10	gspE|10	1	22	.	22	72
gspE|118	gspE|118	1	22	.	22	123
moaC|82	moaC|82	1	20	.	20	111
moaC|181	moaC|181	1	19	.	19	85
moaC|227	moaC|227	1	17	.	17	261
moaC|7	moaC|7	1	22	.	22	71
moaC|30	moaC|30	1	17	.	17	102
hdrB|10	hdrB|10	1	22	.	22	98
hdrB|22	hdrB|22	1	18	.	18	152
hdrB|43	hdrB|43	1	21	.	21	105
hdrB|68	hdrB|68	1	19	.	19	97
hdrB|79	hdrB|79	1	19	.	19	151
chlG|117	chlG|117	1	22	.	22	61
chlG|19	chlG|19	1	20	.	20	48
chlG|67	chlG|67	1	22	.	22	66
chlG|169	chlG|169	1	17	.	17	125
chlG|200	chlG|200	1	17	.	17	50
thrA|97	thrA|97	1	18	.	18	76
thrA|84	thrA|84	1	17	.	17	98
thrA|69	thrA|69	1	22	.	22	44
thrA|34	thrA|34	1	18	.	18	232
thrA|127	thrA|127	1	17	.	17	47
slr0222|17	slr0222|17	1	19	.	19	33
slr0222|74	slr0222|74	1	17	.	17	393
slr0222|3	slr0222|3	1	21	.	21	159
slr0222|112	slr0222|112	1	18	.	18	174
slr0222|136	slr0222|136	1	20	.	20	190
slr0226|82	slr0226|82	1	17	.	17	71
slr0226|70	slr0226|70	1	19	.	19	208
slr0226|157	slr0226|157	1	18	.	18	204
slr0226|37	slr0226|37	1	21	.	21	85
slr0226|95	slr0226|95	1	21	.	21	132
slr0224|386	slr0224|386	1	21	.	21	66
slr0224|97	slr0224|97	1	22	.	22	47
slr0224|144	slr0224|144	1	22	.	22	69
slr0224|267	slr0224|267	1	21	.	21	83
slr0224|205	slr0224|205	1	18	.	18	84
gidA2|112	gidA2|112	1	17	.	17	21
gidA2|26	gidA2|26	1	20	.	20	67
gidA2|62	gidA2|62	1	22	.	22	144
gidA2|82	gidA2|82	1	19	.	19	181
gidA2|124	gidA2|124	1	21	.	21	159
dacB2|41	dacB2|41	1	21	.	21	211
dacB2|119	dacB2|119	1	21	.	21	81
dacB2|168	dacB2|168	1	18	.	18	61
dacB2|80	dacB2|80	1	20	.	20	84
dacB2|53	dacB2|53	1	19	.	19	83
slr0059|113	slr0059|113	1	22	.	22	161
slr0059|147	slr0059|147	1	20	.	20	137
slr0059|131	slr0059|131	1	21	.	21	226
slr0059|37	slr0059|37	1	18	.	18	259
slr0059|100	slr0059|100	1	22	.	22	93
slr0058|92	slr0058|92	1	22	.	22	53
slr0058|47	slr0058|47	1	17	.	17	28
slr0058|103	slr0058|103	1	20	.	20	79
slr0058|154	slr0058|154	1	22	.	22	14
slr0058|260	slr0058|260	1	20	.	20	192
slr0207|8	slr0207|8	1	17	.	17	61
slr0207|98	slr0207|98	1	20	.	20	100
slr0207|42	slr0207|42	1	22	.	22	61
slr0207|87	slr0207|87	1	22	.	22	71
slr0207|124	slr0207|124	1	17	.	17	114
sphX|100	sphX|100	1	20	.	20	128
sphX|67	sphX|67	1	17	.	17	67
sphX|23	sphX|23	1	20	.	20	164
sphX|79	sphX|79	1	17	.	17	173
sphX|35	sphX|35	1	21	.	21	65
slr0199|137	slr0199|137	1	21	.	21	113
slr0199|148	slr0199|148	1	18	.	18	47
slr0199|8	slr0199|8	1	20	.	20	185
slr0199|25	slr0199|25	1	22	.	22	68
slr0199|108	slr0199|108	1	20	.	20	190
slr0050|47	slr0050|47	1	17	.	17	123
slr0050|36	slr0050|36	1	20	.	20	78
slr0050|22	slr0050|22	1	20	.	20	102
slr0050|58	slr0050|58	1	20	.	20	12
slr0050|71	slr0050|71	1	21	.	21	90
slr0053|64	slr0053|64	1	18	.	18	80
slr0053|156	slr0053|156	1	22	.	22	134
slr0053|140	slr0053|140	1	21	.	21	523
slr0053|4	slr0053|4	1	22	.	22	36
slr0053|100	slr0053|100	1	17	.	17	88
ssl0738|63	ssl0738|63	1	20	.	20	161
ssl0738|180	ssl0738|180	1	17	.	17	110
sll0691|162	sll0691|162	1	19	.	19	111
sll0691|63	sll0691|63	1	19	.	19	98
sll0691|227	sll0691|227	1	22	.	22	71
sll0691|79	sll0691|79	1	22	.	22	34
sll0691|24	sll0691|24	1	21	.	21	23
accC|113	accC|113	1	19	.	19	15
accC|81	accC|81	1	19	.	19	38
accC|43	accC|43	1	22	.	22	9
accC|25	accC|25	1	17	.	17	67
accC|95	accC|95	1	22	.	22	55
accB|118	accB|118	1	22	.	22	106
accB|151	accB|151	1	19	.	19	51
accB|101	accB|101	1	18	.	18	15
accB|163	accB|163	1	18	.	18	27
accB|130	accB|130	1	20	.	20	36
sll0615|345	sll0615|345	1	19	.	19	321
sll0615|271	sll0615|271	1	20	.	20	121
sll0615|97	sll0615|97	1	18	.	18	234
sll0615|316	sll0615|316	1	17	.	17	114
sll0615|186	sll0615|186	1	22	.	22	87
sll0614|58	sll0614|58	1	21	.	21	148
sll0614|34	sll0614|34	1	17	.	17	362
sll0614|163	sll0614|163	1	22	.	22	354
sll0614|137	sll0614|137	1	19	.	19	45
sll0614|178	sll0614|178	1	22	.	22	87
bchE|113	bchE|113	1	18	.	18	84
bchE|20	bchE|20	1	18	.	18	82
bchE|51	bchE|51	1	22	.	22	178
bchE|95	bchE|95	1	17	.	17	61
bchE|34	bchE|34	1	22	.	22	64
sll0611|18	sll0611|18	1	19	.	19	143
sll0611|89	sll0611|89	1	17	.	17	115
sll0611|30	sll0611|30	1	21	.	21	98
sll0611|139	sll0611|139	1	22	.	22	63
sll0611|6	sll0611|6	1	19	.	19	65
slr0192|71	slr0192|71	1	20	.	20	192
slr0192|115	slr0192|115	1	21	.	21	192
slr0192|154	slr0192|154	1	19	.	19	142
slr0192|7	slr0192|7	1	18	.	18	210
slr0192|133	slr0192|133	1	19	.	19	104
slr0193|30	slr0193|30	1	19	.	19	24
slr0193|4	slr0193|4	1	18	.	18	40
slr0193|113	slr0193|113	1	18	.	18	160
slr0193|94	slr0193|94	1	20	.	20	96
slr0193|79	slr0193|79	1	20	.	20	150
slr0195|105	slr0195|105	1	19	.	19	17
slr0195|7	slr0195|7	1	17	.	17	191
slr0195|26	slr0195|26	1	22	.	22	297
slr0195|140	slr0195|140	1	19	.	19	283
slr0195|124	slr0195|124	1	18	.	18	103
slr0196|145	slr0196|145	1	19	.	19	75
slr0196|96	slr0196|96	1	20	.	20	318
slr0196|132	slr0196|132	1	18	.	18	377
slr0196|34	slr0196|34	1	22	.	22	36
slr0196|4	slr0196|4	1	17	.	17	86
slr0197|121	slr0197|121	1	20	.	20	68
slr0197|132	slr0197|132	1	19	.	19	30
slr0197|76	slr0197|76	1	20	.	20	133
slr0197|102	slr0197|102	1	18	.	18	86
slr0197|52	slr0197|52	1	21	.	21	256
moaA|7	moaA|7	1	17	.	17	97
moaA|68	moaA|68	1	21	.	21	66
moaA|284	moaA|284	1	17	.	17	258
moaA|94	moaA|94	1	22	.	22	206
moaA|49	moaA|49	1	21	.	21	80
sll0385|169	sll0385|169	1	21	.	21	45
sll0385|135	sll0385|135	1	19	.	19	51
sll0385|97	sll0385|97	1	18	.	18	39
sll0385|72	sll0385|72	1	22	.	22	75
sll0385|85	sll0385|85	1	20	.	20	108
pstB2|43	pstB2|43	1	20	.	20	79
pstB2|70	pstB2|70	1	22	.	22	225
pstB2|22	pstB2|22	1	17	.	17	113
pstB2|136	pstB2|136	1	20	.	20	138
pstB2|100	pstB2|100	1	21	.	21	182
pstB3|34	pstB3|34	1	18	.	18	89
pstB3|10	pstB3|10	1	19	.	19	141
pstB3|80	pstB3|80	1	19	.	19	119
pstB3|59	pstB3|59	1	22	.	22	39
pstB3|21	pstB3|21	1	20	.	20	65
ssl0331|80	ssl0331|80	1	21	.	21	55
ssl0331|54	ssl0331|54	1	20	.	20	91
ssl0331|122	ssl0331|122	1	21	.	21	125
ssl0331|66	ssl0331|66	1	21	.	21	173
ssl0331|94	ssl0331|94	1	19	.	19	566
sll0456|92	sll0456|92	1	21	.	21	56
sll0456|104	sll0456|104	1	17	.	17	82
sll0456|80	sll0456|80	1	20	.	20	179
sll0456|131	sll0456|131	1	20	.	20	63
sll0456|34	sll0456|34	1	19	.	19	43
thiG|175	thiG|175	1	20	.	20	45
thiG|208	thiG|208	1	21	.	21	32
thiG|118	thiG|118	1	20	.	20	170
thiG|154	thiG|154	1	18	.	18	444
thiG|10	thiG|10	1	19	.	19	15
slr0049|49	slr0049|49	1	20	.	20	190
slr0049|109	slr0049|109	1	19	.	19	412
slr0049|217	slr0049|217	1	20	.	20	91
slr0049|142	slr0049|142	1	19	.	19	90
slr0049|200	slr0049|200	1	22	.	22	115
slr0440|214	slr0440|214	1	20	.	20	107
slr0440|199	slr0440|199	1	19	.	19	318
slr0440|147	slr0440|147	1	22	.	22	90
slr0440|61	slr0440|61	1	21	.	21	290
slr0440|235	slr0440|235	1	21	.	21	441
sll0689|24	sll0689|24	1	18	.	18	97
sll0689|11	sll0689|11	1	19	.	19	47
sll0689|43	sll0689|43	1	20	.	20	50
sll0689|75	sll0689|75	1	22	.	22	148
sll0689|98	sll0689|98	1	17	.	17	94
ssr0336|115	ssr0336|115	1	17	.	17	70
ssr0336|131	ssr0336|131	1	21	.	21	79
ssr0336|103	ssr0336|103	1	20	.	20	57
sll0686|106	sll0686|106	1	18	.	18	66
sll0686|73	sll0686|73	1	21	.	21	80
sll0686|122	sll0686|122	1	19	.	19	177
sll0686|31	sll0686|31	1	17	.	17	129
sll0686|139	sll0686|139	1	20	.	20	68
sll0687|83	sll0687|83	1	18	.	18	391
sll0687|167	sll0687|167	1	21	.	21	69
sll0687|133	sll0687|133	1	20	.	20	255
sll0687|58	sll0687|58	1	17	.	17	167
sll0687|112	sll0687|112	1	22	.	22	143
groEL-2|85	groEL-2|85	1	19	.	19	188
groEL-2|16	groEL-2|16	1	20	.	20	82
groEL-2|135	groEL-2|135	1	22	.	22	281
groEL-2|61	groEL-2|61	1	21	.	21	145
groEL-2|166	groEL-2|166	1	22	.	22	24
sll0685|43	sll0685|43	1	20	.	20	185
sll0685|121	sll0685|121	1	20	.	20	63
sll0685|85	sll0685|85	1	22	.	22	121
sll0685|136	sll0685|136	1	22	.	22	72
sll0685|58	sll0685|58	1	17	.	17	240
sll0602|70	sll0602|70	1	18	.	18	313
sll0602|38	sll0602|38	1	21	.	21	116
sll0602|59	sll0602|59	1	22	.	22	106
sll0602|3	sll0602|3	1	20	.	20	13
sll0602|19	sll0602|19	1	18	.	18	38
ssl1300|49	ssl1300|49	1	22	.	22	106
ssl1300|134	ssl1300|134	1	20	.	20	174
ssl1300|122	ssl1300|122	1	19	.	19	90
ssl1300|78	ssl1300|78	1	22	.	22	50
ssl1300|28	ssl1300|28	1	22	.	22	78
rps4|35	rps4|35	1	18	.	18	91
rps4|54	rps4|54	1	20	.	20	69
rps4|85	rps4|85	1	17	.	17	40
rps4|65	rps4|65	1	22	.	22	112
rps4|18	rps4|18	1	22	.	22	63
sll0606|40	sll0606|40	1	17	.	17	156
sll0606|135	sll0606|135	1	20	.	20	78
sll0606|177	sll0606|177	1	21	.	21	67
sll0606|163	sll0606|163	1	22	.	22	369
sll0606|151	sll0606|151	1	17	.	17	101
lpxA|104	lpxA|104	1	20	.	20	17
lpxA|88	lpxA|88	1	19	.	19	35
lpxA|16	lpxA|16	1	19	.	19	13
lpxA|71	lpxA|71	1	18	.	18	36
lpxA|30	lpxA|30	1	18	.	18	108
slr0895|238	slr0895|238	1	17	.	17	353
slr0895|39	slr0895|39	1	17	.	17	181
slr0895|250	slr0895|250	1	20	.	20	430
slr0895|159	slr0895|159	1	19	.	19	142
slr0895|94	slr0895|94	1	18	.	18	147
sll0608|40	sll0608|40	1	17	.	17	42
sll0608|70	sll0608|70	1	21	.	21	124
sll0608|118	sll0608|118	1	18	.	18	217
sll0608|18	sll0608|18	1	17	.	17	125
sll0608|138	sll0608|138	1	18	.	18	63
sll0609|20	sll0609|20	1	18	.	18	95
sll0609|135	sll0609|135	1	18	.	18	128
sll0609|235	sll0609|235	1	20	.	20	162
sll0609|224	sll0609|224	1	18	.	18	124
sll0609|200	sll0609|200	1	18	.	18	471
sll0369|196	sll0369|196	1	20	.	20	129
sll0369|113	sll0369|113	1	20	.	20	163
sll0369|280	sll0369|280	1	22	.	22	62
sll0369|240	sll0369|240	1	22	.	22	99
sll0369|79	sll0369|79	1	22	.	22	113
rpiA|49	rpiA|49	1	21	.	21	38
rpiA|100	rpiA|100	1	18	.	18	118
rpiA|70	rpiA|70	1	19	.	19	85
rpiA|19	rpiA|19	1	20	.	20	49
rpiA|174	rpiA|174	1	18	.	18	28
sll0178|193	sll0178|193	1	22	.	22	59
sll0178|39	sll0178|39	1	17	.	17	119
sll0178|254	sll0178|254	1	17	.	17	35
sll0178|116	sll0178|116	1	17	.	17	49
sll0178|87	sll0178|87	1	20	.	20	78
purU|45	purU|45	1	18	.	18	41
purU|86	purU|86	1	22	.	22	78
purU|13	purU|13	1	20	.	20	18
purU|101	purU|101	1	22	.	22	301
purU|31	purU|31	1	22	.	22	75
phy|81	phy|81	1	19	.	19	84
phy|49	phy|49	1	21	.	21	307
phy|4	phy|4	1	17	.	17	381
phy|64	phy|64	1	21	.	21	130
phy|26	phy|26	1	17	.	17	195
slr0909|386	slr0909|386	1	19	.	19	162
slr0909|407	slr0909|407	1	17	.	17	258
slr0909|523	slr0909|523	1	21	.	21	756
slr0909|83	slr0909|83	1	22	.	22	41
slr0909|214	slr0909|214	1	17	.	17	121
slr0489|101	slr0489|101	1	22	.	22	107
slr0489|24	slr0489|24	1	19	.	19	111
slr0489|37	slr0489|37	1	20	.	20	54
slr0489|112	slr0489|112	1	17	.	17	84
slr0489|7	slr0489|7	1	18	.	18	96
dgkA|90	dgkA|90	1	20	.	20	42
dgkA|111	dgkA|111	1	21	.	21	238
dgkA|61	dgkA|61	1	17	.	17	81
dgkA|15	dgkA|15	1	22	.	22	90
dgkA|79	dgkA|79	1	17	.	17	148
purN|43	purN|43	1	19	.	19	49
purN|88	purN|88	1	18	.	18	25
purN|136	purN|136	1	17	.	17	138
purN|69	purN|69	1	17	.	17	107
purN|195	purN|195	1	21	.	21	232
trxM|93	trxM|93	1	20	.	20	91
trxM|82	trxM|82	1	22	.	22	174
trxM|112	trxM|112	1	18	.	18	108
trxM|43	trxM|43	1	22	.	22	110
trxM|143	trxM|143	1	17	.	17	36
slr0639|358	slr0639|358	1	20	.	20	92
slr0639|478	slr0639|478	1	19	.	19	125
slr0639|217	slr0639|217	1	20	.	20	184
slr0639|278	slr0639|278	1	22	.	22	146
slr0639|181	slr0639|181	1	22	.	22	73
pheS|46	pheS|46	1	22	.	22	103
pheS|174	pheS|174	1	17	.	17	59
pheS|193	pheS|193	1	18	.	18	20
pheS|31	pheS|31	1	21	.	21	87
pheS|74	pheS|74	1	22	.	22	47
slr0431|151	slr0431|151	1	17	.	17	110
slr0431|67	slr0431|67	1	17	.	17	114
slr0431|105	slr0431|105	1	18	.	18	228
slr0431|94	slr0431|94	1	22	.	22	112
slr0431|173	slr0431|173	1	22	.	22	242
rfbM2|19	rfbM2|19	1	21	.	21	40
rfbM2|31	rfbM2|31	1	17	.	17	61
rfbM2|7	rfbM2|7	1	18	.	18	136
rfbM2|48	rfbM2|48	1	19	.	19	135
rfbM2|79	rfbM2|79	1	17	.	17	144
im30|32	im30|32	1	19	.	19	307
im30|116	im30|116	1	20	.	20	106
im30|14	im30|14	1	19	.	19	37
im30|94	im30|94	1	17	.	17	18
im30|50	im30|50	1	22	.	22	20
efp|31	efp|31	1	20	.	20	13
efp|100	efp|100	1	17	.	17	34
efp|161	efp|161	1	20	.	20	185
efp|115	efp|115	1	21	.	21	22
efp|74	efp|74	1	17	.	17	50
slr0630|126	slr0630|126	1	19	.	19	152
slr0630|82	slr0630|82	1	22	.	22	62
slr0630|10	slr0630|10	1	22	.	22	98
slr0630|54	slr0630|54	1	19	.	19	62
slr0630|170	slr0630|170	1	22	.	22	153
slr0635|4	slr0635|4	1	20	.	20	117
slr0635|151	slr0635|151	1	17	.	17	201
slr0635|101	slr0635|101	1	18	.	18	148
slr0635|17	slr0635|17	1	19	.	19	131
slr0635|40	slr0635|40	1	17	.	17	243
trpG|23	trpG|23	1	17	.	17	44
trpG|104	trpG|104	1	22	.	22	97
trpG|67	trpG|67	1	20	.	20	75
trpG|40	trpG|40	1	20	.	20	107
trpG|80	trpG|80	1	18	.	18	23
slr0637|54	slr0637|54	1	17	.	17	70
slr0637|172	slr0637|172	1	17	.	17	59
slr0637|28	slr0637|28	1	17	.	17	61
slr0637|127	slr0637|127	1	18	.	18	70
slr0637|16	slr0637|16	1	21	.	21	59
slr0636|230	slr0636|230	1	18	.	18	85
slr0636|217	slr0636|217	1	19	.	19	264
slr0636|110	slr0636|110	1	21	.	21	182
slr0636|203	slr0636|203	1	22	.	22	90
slr0636|78	slr0636|78	1	17	.	17	104
ftrV|135	ftrV|135	1	19	.	19	101
ftrV|28	ftrV|28	1	17	.	17	30
ftrV|118	ftrV|118	1	22	.	22	117
ftrV|106	ftrV|106	1	21	.	21	199
ftrV|187	ftrV|187	1	17	.	17	79
sll0205|255	sll0205|255	1	19	.	19	159
sll0205|82	sll0205|82	1	20	.	20	73
sll0205|281	sll0205|281	1	17	.	17	24
sll0205|295	sll0205|295	1	17	.	17	60
sll0071|24	sll0071|24	1	20	.	20	53
sll0071|260	sll0071|260	1	21	.	21	149
sll0071|118	sll0071|118	1	17	.	17	61
sll0071|106	sll0071|106	1	22	.	22	35
sll0071|274	sll0071|274	1	18	.	18	69
slr0420|159	slr0420|159	1	20	.	20	147
slr0420|143	slr0420|143	1	22	.	22	262
slr0420|4	slr0420|4	1	20	.	20	11
slr0420|85	slr0420|85	1	18	.	18	40
slr0420|44	slr0420|44	1	19	.	19	94
ssr1528|184	ssr1528|184	1	19	.	19	104
ssr1528|73	ssr1528|73	1	18	.	18	109
ssr1528|22	ssr1528|22	1	19	.	19	132
ssr1528|197	ssr1528|197	1	18	.	18	48
ssr1528|164	ssr1528|164	1	22	.	22	127
slr0439|189	slr0439|189	1	21	.	21	121
slr0439|163	slr0439|163	1	22	.	22	149
slr0439|82	slr0439|82	1	22	.	22	146
slr0439|14	slr0439|14	1	20	.	20	185
slr0439|42	slr0439|42	1	20	.	20	95
slr0438|73	slr0438|73	1	20	.	20	132
slr0438|36	slr0438|36	1	22	.	22	97
slr0438|51	slr0438|51	1	17	.	17	83
slr0438|165	slr0438|165	1	21	.	21	83
slr0438|139	slr0438|139	1	21	.	21	46
secA|54	secA|54	1	17	.	17	0
secA|24	secA|24	1	17	.	17	14
secA|127	secA|127	1	19	.	19	13
secA|74	secA|74	1	17	.	17	59
secA|10	secA|10	1	19	.	19	0
ssr0693|64	ssr0693|64	1	21	.	21	211
ssr0693|76	ssr0693|76	1	20	.	20	39
ssr0693|52	ssr0693|52	1	18	.	18	81
ssr0693|103	ssr0693|103	1	19	.	19	418
ssr0693|124	ssr0693|124	1	22	.	22	97
slr0209|353	slr0209|353	1	19	.	19	103
slr0209|126	slr0209|126	1	20	.	20	47
slr0209|69	slr0209|69	1	21	.	21	223
slr0209|107	slr0209|107	1	17	.	17	152
slr0209|27	slr0209|27	1	20	.	20	191
dnaK3|109	dnaK3|109	1	21	.	21	123
dnaK3|69	dnaK3|69	1	20	.	20	78
dnaK3|31	dnaK3|31	1	19	.	19	88
dnaK3|98	dnaK3|98	1	19	.	19	78
dnaK3|82	dnaK3|82	1	20	.	20	78
pyrR|41	pyrR|41	1	17	.	17	255
pyrR|28	pyrR|28	1	21	.	21	164
pyrR|8	pyrR|8	1	22	.	22	37
pyrR|92	pyrR|92	1	18	.	18	125
pyrR|55	pyrR|55	1	17	.	17	87
slr0913|447	slr0913|447	1	17	.	17	32
slr0913|153	slr0913|153	1	19	.	19	125
slr0913|230	slr0913|230	1	17	.	17	78
slr0913|402	slr0913|402	1	22	.	22	70
slr0913|274	slr0913|274	1	17	.	17	56
carB|44	carB|44	1	18	.	18	17
carB|163	carB|163	1	22	.	22	115
carB|69	carB|69	1	17	.	17	47
carB|119	carB|119	1	22	.	22	5
carB|221	carB|221	1	17	.	17	37
proA2|25	proA2|25	1	17	.	17	53
proA2|10	proA2|10	1	19	.	19	47
proA2|40	proA2|40	1	19	.	19	9
proA2|61	proA2|61	1	17	.	17	55
proA2|85	proA2|85	1	19	.	19	50
ilvN|44	ilvN|44	1	22	.	22	27
ilvN|85	ilvN|85	1	19	.	19	44
ilvN|97	ilvN|97	1	17	.	17	89
ilvN|12	ilvN|12	1	18	.	18	97
ilvN|33	ilvN|33	1	19	.	19	33
gidA|15	gidA|15	1	17	.	17	86
gidA|107	gidA|107	1	22	.	22	55
gidA|70	gidA|70	1	18	.	18	136
gidA|4	gidA|4	1	18	.	18	77
gidA|55	gidA|55	1	18	.	18	328
dgt|150	dgt|150	1	21	.	21	364
dgt|109	dgt|109	1	17	.	17	27
dgt|95	dgt|95	1	20	.	20	211
dgt|22	dgt|22	1	17	.	17	96
dgt|166	dgt|166	1	17	.	17	206
pstS2|31	pstS2|31	1	17	.	17	142
pstS2|118	pstS2|118	1	21	.	21	95
pstS2|59	pstS2|59	1	17	.	17	271
pstS2|45	pstS2|45	1	17	.	17	77
pstS2|154	pstS2|154	1	19	.	19	71
slr0907|107	slr0907|107	1	20	.	20	130
slr0907|124	slr0907|124	1	18	.	18	250
slr0907|46	slr0907|46	1	20	.	20	600
slr0907|29	slr0907|29	1	21	.	21	374
slr0907|61	slr0907|61	1	22	.	22	105
ssl0788|84	ssl0788|84	1	20	.	20	86
ssl0788|133	ssl0788|133	1	19	.	19	183
ssl0788|117	ssl0788|117	1	17	.	17	227
ssl0788|95	ssl0788|95	1	18	.	18	130
ssl0788|70	ssl0788|70	1	20	.	20	148
