sgRNA_target	condition	wmean_fitness	p_fitness_adj	p_fitness_condition	p_fitness_condition_2	p_fitness_condition_adj
slr0944	CO2_4percent	-0.5441387871685616	0.38697266406161857	0.08024166929066141	0.2222222222222222	0.38697266406161857
slr0945	CO2_30percent	-0.0085355167211557	0.7324131804450047	0.51459819165810194	0.6904761904761905	0.7324131804450047
slr0945	CO2_4percent	0.22206178489433673	0.9525074466803449	0.51459819165810194	0.6904761904761905	0.9525074466803449
slr0947	CO2_30percent	-0.5693052498608404	0.8010213373011333	0.043002747477351014	0.15079365079365079	0.8010213373011333
slr0947	CO2_4percent	-2.5095365337410245	0.009421249262526892	0.043002747477351014	0.15079365079365079	0.009421249262526892
slr0948	CO2_30percent	0.021314365307904037	0.6326011029152486	0.043002747477351014	0.15079365079365079	0.6326011029152486
slr0948	CO2_4percent	0.22392109494048584	0.8914439249771854	0.043002747477351014	0.15079365079365079	0.8914439249771854
slr0950	CO2_30percent	-0.29839230128126915	0.2871038646357691	0.7059529851215194	0.8412698412698413	0.2871038646357691
slr0950	CO2_4percent	-1.3620777274670264	0.2012393875278105	0.7059529851215194	0.8412698412698413	0.2012393875278105
slr0951	CO2_30percent	-2.284541045494841	0.019602630199945976	0.14024270215766366	0.30952380952380953	0.019602630199945976
slr0951	CO2_4percent	-3.742648730456331	0.009421249262526892	0.14024270215766366	0.30952380952380953	0.009421249262526892
slr0953	CO2_30percent	-0.3242559860407323	0.5602916101530038	0.22994905679421349	0.42063492063492064	0.5602916101530038
slr0953	CO2_4percent	0.1586940252089516	1	0.22994905679421349	0.42063492063492064	1
slr0954	CO2_30percent	-0.8538594922306921	0.3178048046721386	0.51459819165810194	0.6904761904761905	0.3178048046721386
slr0954	CO2_4percent	-0.022784773101022837	0.32500952062572575	0.51459819165810194	0.6904761904761905	0.32500952062572575
slr0955	CO2_30percent	-0.9950829292316833	0.02733359653063263	0.22994905679421349	0.42063492063492064	0.02733359653063263
slr0955	CO2_4percent	-0.6295439942889604	0.746352504788104	0.22994905679421349	0.42063492063492064	0.746352504788104
slr0957	CO2_30percent	0.8254551837833115	0.48928840640055	0.043002747477351014	0.15079365079365079	0.48928840640055
slr0957	CO2_4percent	0.0045720177927934735	0.5399302538694818	0.043002747477351014	0.15079365079365079	0.5399302538694818
slr0959	CO2_30percent	0.4760844853614217	0.9647691158263495	0.51459819165810194	0.6904761904761905	0.9647691158263495
slr0959	CO2_4percent	-0.14747483187327554	0.7211652573233834	0.51459819165810194	0.6904761904761905	0.7211652573233834
slr0960	CO2_30percent	-0.004849594293412788	0.8313727550868939	0.08024166929066141	0.2222222222222222	0.8313727550868939
slr0960	CO2_4percent	0.3020839931382071	0.6785485253288749	0.08024166929066141	0.2222222222222222	0.6785485253288749
slr0962	CO2_30percent	-2.976234756915994	0.00872410061899529	0.22994905679421349	0.42063492063492064	0.00872410061899529
slr0962	CO2_4percent	-2.259708878645159	0.011479982140365705	0.22994905679421349	0.42063492063492064	0.011479982140365705
slr0964	CO2_30percent	-0.9719693362415299	0.7324131804450047	0.9180430114611047	1	0.7324131804450047
slr0964	CO2_4percent	-2.5485992760555383	0.8914439249771854	0.9180430114611047	1	0.8914439249771854
slr0967	CO2_30percent	0.3308341645609948	0.3811252389316491	0.08024166929066141	0.2222222222222222	0.3811252389316491
slr0967	CO2_4percent	-2.6267727554326386	0.7994991339779918	0.08024166929066141	0.2222222222222222	0.7994991339779918
slr0971	CO2_30percent	-0.2661500412825933	0.48928840640055	0.22994905679421349	0.42063492063492064	0.48928840640055
slr0971	CO2_4percent	0.21601422758738092	0.9349326218034614	0.22994905679421349	0.42063492063492064	0.9349326218034614
slr0975	CO2_30percent	-2.053264968031675	0.00872410061899529	6.846034854385695e-4	0.007936507936507936	0.00872410061899529
slr0975	CO2_4percent	-0.2331325185811171	0.1561979395060061	6.846034854385695e-4	0.007936507936507936	0.1561979395060061
slr0976	CO2_30percent	-0.6558724645584055	0.03851561305067935	0.004415048495490632	0.031746031746031744	0.03851561305067935
slr0976	CO2_4percent	-0.16210310493589317	0.10024931516783314	0.004415048495490632	0.031746031746031744	0.10024931516783314
slr0977	CO2_30percent	-1.5636842279130763	0.046238987532981564	0.22994905679421349	0.42063492063492064	0.046238987532981564
slr0977	CO2_4percent	-1.5264798770906203	0.2284187409331184	0.22994905679421349	0.42063492063492064	0.2284187409331184
slr0978	CO2_30percent	-0.13635083330811007	0.5602916101530038	0.08024166929066141	0.2222222222222222	0.5602916101530038
slr0978	CO2_4percent	0.20874695829717965	0.8308475819064807	0.08024166929066141	0.2222222222222222	0.8308475819064807
slr0980	CO2_30percent	0.07702596032758725	0.48928840640055	0.35439798416825935	0.5476190476190477	0.48928840640055
slr0980	CO2_4percent	-0.037688782256539016	0.746352504788104	0.35439798416825935	0.5476190476190477	0.746352504788104
slr0981	CO2_30percent	-0.39484602384082995	0.48928840640055	0.35439798416825935	0.5476190476190477	0.48928840640055
slr0981	CO2_4percent	-0.006014464047656906	0.2012393875278105	0.35439798416825935	0.5476190476190477	0.2012393875278105
slr0989	CO2_30percent	-1.5552166292842262	0.014165882177057623	6.846034854385695e-4	0.007936507936507936	0.014165882177057623
slr0989	CO2_4percent	0.293812171040796	0.6476625593337079	6.846034854385695e-4	0.007936507936507936	0.6476625593337079
slr0990	CO2_30percent	-0.17630545584005167	0.2871038646357691	0.043002747477351014	0.15079365079365079	0.2871038646357691
slr0990	CO2_4percent	0.20884636415071253	0.9143550542857183	0.043002747477351014	0.15079365079365079	0.9143550542857183
slr0992	CO2_30percent	0.6593172653038667	0.8313727550868939	0.9180430114611047	1	0.8313727550868939
slr0992	CO2_4percent	-0.20671773234160543	0.7211652573233834	0.9180430114611047	1	0.7211652573233834
slr1019	CO2_30percent	-0.30577218670927386	0.41870951708492	0.14024270215766366	0.30952380952380953	0.41870951708492
slr1019	CO2_4percent	0.10995750699893836	0.9349326218034614	0.14024270215766366	0.30952380952380953	0.9349326218034614
slr1023	CO2_30percent	-0.5781193233964361	0.9190642338250596	0.35439798416825935	0.5476190476190477	0.9190642338250596
slr1023	CO2_4percent	-0.829001583129387	0.6785485253288749	0.35439798416825935	0.5476190476190477	0.6785485253288749
slr1024	CO2_30percent	0.2630157045593682	0.9647691158263495	0.51459819165810194	0.6904761904761905	0.9647691158263495
slr1024	CO2_4percent	0.18928976381335558	0.9143550542857183	0.51459819165810194	0.6904761904761905	0.9143550542857183
slr1025	CO2_30percent	0.23218719358259757	0.8010213373011333	0.14024270215766366	0.30952380952380953	0.8010213373011333
slr1025	CO2_4percent	0.06931648827805277	0.7994991339779918	0.14024270215766366	0.30952380952380953	0.7994991339779918
slr1028	CO2_30percent	0.05148719418206857	0.7708972345456213	0.22994905679421349	0.42063492063492064	0.7708972345456213
slr1028	CO2_4percent	0.2289510315011702	0.8914439249771854	0.22994905679421349	0.42063492063492064	0.8914439249771854
slr1032	CO2_30percent	0.1981665220826595	0.6984100208815922	0.13697621398328264	0.34285714285714286	0.6984100208815922
slr1032	CO2_4percent	0.13279950738449262	0.9349326218034614	0.13697621398328264	0.34285714285714286	0.9349326218034614
slr1033	CO2_30percent	0.10629640768982052	0.7708972345456213	0.35439798416825935	0.5476190476190477	0.7708972345456213
slr1033	CO2_4percent	0.2392617554849173	0.9143550542857183	0.35439798416825935	0.5476190476190477	0.9143550542857183
slr1034	CO2_30percent	-4.14875465494684	0.21242716088599387	0.22994905679421349	0.42063492063492064	0.21242716088599387
slr1034	CO2_4percent	-5.074507315582217	0.045117892444065374	0.22994905679421349	0.42063492063492064	0.045117892444065374
slr1035	CO2_30percent	0.06282356733167084	0.9647691158263495	0.9180430114611047	1	0.9647691158263495
slr1035	CO2_4percent	-0.6737824624053809	1	0.9180430114611047	1	1
slr1037	CO2_30percent	-0.15506489300177353	0.7708972345456213	0.9180430114611047	1	0.7708972345456213
slr1037	CO2_4percent	-1.0590287268889926	0.8914439249771854	0.9180430114611047	1	0.8914439249771854
slr1039	CO2_30percent	-0.3133332575396086	0.45352377927595783	0.7059529851215194	0.8412698412698413	0.45352377927595783
slr1039	CO2_4percent	-0.055663393977630204	0.2284187409331184	0.7059529851215194	0.8412698412698413	0.2284187409331184
slr1041	CO2_30percent	0.4867757109573312	0.16704207473650773	6.846034854385695e-4	0.007936507936507936	0.16704207473650773
slr1041	CO2_4percent	0.008729792813922981	0.5399302538694818	6.846034854385695e-4	0.007936507936507936	0.5399302538694818
slr1042	CO2_30percent	2.140119889939297	0.00872410061899529	0.021557177099591207	0.09523809523809523	0.00872410061899529
slr1042	CO2_4percent	1.7361445882025643	0.009421249262526892	0.021557177099591207	0.09523809523809523	0.009421249262526892
slr1043	CO2_30percent	0.6857905213604942	0.7708972345456213	0.14024270215766366	0.30952380952380953	0.7708972345456213
slr1043	CO2_4percent	0.519341526132036	0.1766276124104797	0.14024270215766366	0.30952380952380953	0.1766276124104797
slr1045	CO2_30percent	-0.44183158693146385	0.5602916101530038	0.22994905679421349	0.42063492063492064	0.5602916101530038
slr1045	CO2_4percent	0.07936304215214726	0.9525074466803449	0.22994905679421349	0.42063492063492064	0.9525074466803449
slr1046	CO2_30percent	-3.9484305410839404	0.16704207473650773	0.51459819165810194	0.6904761904761905	0.16704207473650773
slr1046	CO2_4percent	-4.200292273924342	0.013440863659808315	0.51459819165810194	0.6904761904761905	0.013440863659808315
slr1048	CO2_30percent	-0.18294833278580216	0.2657783821366908	0.043002747477351014	0.15079365079365079	0.2657783821366908
slr1048	CO2_4percent	0.22093752657561364	0.8510688283109384	0.043002747477351014	0.15079365079365079	0.8510688283109384
slr1050	CO2_30percent	-1.6366123175616238	0.08816848011047329	0.9180430114611047	1	0.08816848011047329
slr1050	CO2_4percent	-2.3132203297642464	0.3557510150935733	0.9180430114611047	1	0.3557510150935733
slr1052	CO2_30percent	-0.1493572261414701	0.8313727550868939	0.9180430114611047	1	0.8313727550868939
slr1052	CO2_4percent	0.026458480026941362	0.5764319061134006	0.9180430114611047	1	0.5764319061134006
slr1053	CO2_30percent	-0.3266558800838149	0.3811252389316491	0.08024166929066141	0.2222222222222222	0.3811252389316491
slr1053	CO2_4percent	0.13058799330212126	0.9720968262217057	0.08024166929066141	0.2222222222222222	0.9720968262217057
slr1056	CO2_30percent	0.383145558908214	0.8010213373011333	0.14024270215766366	0.30952380952380953	0.8010213373011333
slr1056	CO2_4percent	0.029123831172123884	0.5399302538694818	0.14024270215766366	0.30952380952380953	0.5399302538694818
slr1062	CO2_30percent	0.05650450898221024	0.6984100208815922	0.15869314176404378	0.4	0.6984100208815922
slr1062	CO2_4percent	-0.15506374324195502	0.2679773947825647	0.15869314176404378	0.4	0.2679773947825647
slr1063	CO2_30percent	0.34809871215037447	0.8913948614040894	0.02415182280389131	0.11428571428571428	0.8913948614040894
slr1063	CO2_4percent	0.06714930805071534	0.5907762204674478	0.02415182280389131	0.11428571428571428	0.5907762204674478
slr1065	CO2_30percent	-0.4961233644840562	0.6652586483325006	0.9180430114611047	1	0.6652586483325006
slr1065	CO2_4percent	-0.329277656076349	0.5764319061134006	0.9180430114611047	1	0.5764319061134006
slr1066	CO2_30percent	0.34167334411393563	0.8313727550868939	0.14024270215766366	0.30952380952380953	0.8313727550868939
slr1066	CO2_4percent	0.0025692352720085958	0.5764319061134006	0.14024270215766366	0.30952380952380953	0.5764319061134006
slr1068	CO2_30percent	-0.2420321238656645	0.49333821959901863	0.13361440253771614	1	0.49333821959901863
slr1068	CO2_4percent	0.0657833139201267	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
slr1069	CO2_30percent	-0.21873511163658446	0.28397608833732335	0.32960960546565654	0.6666666666666666	0.28397608833732335
slr1069	CO2_4percent	0.08383253724058753	0.8308475819064807	0.32960960546565654	0.6666666666666667	0.8308475819064807
slr1070	CO2_30percent	-0.5034661085651538	0.45352377927595783	0.043002747477351014	0.15079365079365079	0.45352377927595783
slr1070	CO2_4percent	-0.11777231799492051	0.873632922859333	0.043002747477351014	0.15079365079365079	0.873632922859333
slr1071	CO2_30percent	0.259749225135945	0.7708972345456213	0.32960960546565654	0.6666666666666667	0.7708972345456213
slr1071	CO2_4percent	0.13817349427706677	0.9720968262217057	0.32960960546565654	0.6666666666666666	0.9720968262217057
slr1073	CO2_30percent	0.3043377250617005	0.7324131804450047	0.08024166929066141	0.2222222222222222	0.7324131804450047
slr1073	CO2_4percent	0.4572399653133286	0.11637526973709758	0.08024166929066141	0.2222222222222222	0.11637526973709758
slr1074	CO2_30percent	0.30623346350980535	0.8313727550868939	0.9180430114611047	1	0.8313727550868939
slr1074	CO2_4percent	0.2703526919726819	0.873632922859333	0.9180430114611047	1	0.873632922859333
slr1076	CO2_30percent	0.2617892236255724	0.6984100208815922	0.22994905679421349	0.42063492063492064	0.6984100208815922
slr1076	CO2_4percent	0.1700312225246114	0.8914439249771854	0.22994905679421349	0.42063492063492064	0.8914439249771854
slr1077	CO2_30percent	0.6276783104066223	0.2871038646357691	0.004415048495490632	0.031746031746031744	0.2871038646357691
slr1077	CO2_4percent	-0.41663117016896584	0.38697266406161857	0.004415048495490632	0.031746031746031744	0.38697266406161857
slr1079	CO2_30percent	-1.7715069423083172	0.8624632381404762	0.35439798416825935	0.5476190476190477	0.8624632381404762
slr1079	CO2_4percent	-1.1811004205218354	0.11637526973709758	0.35439798416825935	0.5476190476190477	0.11637526973709758
slr1081	CO2_30percent	0.35034713878791895	0.7708972345456213	0.7059529851215194	0.8412698412698413	0.7708972345456213
slr1081	CO2_4percent	0.05707296830528277	0.9143550542857183	0.7059529851215194	0.8412698412698413	0.9143550542857183
slr1082	CO2_30percent	-0.1461724757605874	0.45352377927595783	0.14024270215766366	0.30952380952380953	0.45352377927595783
slr1082	CO2_4percent	0.24248474475624857	0.9349326218034614	0.14024270215766366	0.30952380952380953	0.9349326218034614
slr1083	CO2_30percent	-0.03276281704683787	0.5217432202413865	0.7059529851215194	0.8412698412698413	0.5217432202413865
slr1083	CO2_4percent	0.03415601121972181	0.7739566832797656	0.7059529851215194	0.8412698412698413	0.7739566832797656
slr1084	CO2_30percent	1.0350565236999971	1	0.22994905679421349	0.42063492063492064	1
slr1084	CO2_4percent	-0.9560453512341891	0.3557510150935733	0.22994905679421349	0.42063492063492064	0.3557510150935733
slr1085	CO2_30percent	0.6241193509272	0.8624632381404762	0.004415048495490632	0.031746031746031744	0.8624632381404762
slr1085	CO2_4percent	-0.2954098615364017	0.06272827143246135	0.004415048495490632	0.031746031746031744	0.06272827143246135
slr1087	CO2_30percent	-0.06744547279692742	0.34672092298393176	0.08024166929066141	0.2222222222222222	0.34672092298393176
slr1087	CO2_4percent	0.20703575373164748	0.9349326218034614	0.08024166929066141	0.2222222222222222	0.9349326218034614
slr1090	CO2_30percent	-0.23838198459794321	0.7324131804450047	0.9180430114611047	1	0.7324131804450047
slr1090	CO2_4percent	-0.8478795662590451	0.7739566832797656	0.9180430114611047	1	0.7739566832797656
slr1094	CO2_30percent	0.12273005184251135	0.9458951075850284	0.7059529851215194	0.8412698412698413	0.9458951075850284
slr1094	CO2_4percent	-0.9412934082825516	1	0.7059529851215194	0.8412698412698413	1
slr1095	CO2_30percent	0.13507898797960066	0.9190642338250596	0.14024270215766366	0.30952380952380953	0.9190642338250596
slr1095	CO2_4percent	0.31685455513934785	0.746352504788104	0.14024270215766366	0.30952380952380953	0.746352504788104
slr1097	CO2_30percent	-1.4481778693119163	0.6984100208815922	0.08024166929066141	0.2222222222222222	0.6984100208815922
slr1097	CO2_4percent	-2.517748356431648	0.1561979395060061	0.08024166929066141	0.2222222222222222	0.1561979395060061
slr1098	CO2_30percent	-0.42952708828101316	0.3178048046721386	0.7059529851215194	0.8412698412698413	0.3178048046721386
slr1098	CO2_4percent	-0.013456877179269388	0.613832048322259	0.7059529851215194	0.8412698412698413	0.613832048322259
slr1100	CO2_30percent	0.5632625095303838	0.07597918091405867	6.846034854385695e-4	0.007936507936507936	0.07597918091405867
slr1100	CO2_4percent	0.03701690866918575	0.5399302538694818	6.846034854385695e-4	0.007936507936507936	0.5399302538694818
slr1101	CO2_30percent	-0.9332319795703019	0.6652586483325006	0.7059529851215194	0.8412698412698413	0.6652586483325006
slr1101	CO2_4percent	-0.5537670152786216	0.1766276124104797	0.7059529851215194	0.8412698412698413	0.1766276124104797
slr1102	CO2_30percent	1.0919771113696446	0.9647691158263495	0.22994905679421349	0.42063492063492064	0.9647691158263495
slr1102	CO2_4percent	-1.6544381257405492	0.13528805049485812	0.22994905679421349	0.42063492063492064	0.13528805049485812
slr1103	CO2_30percent	0.34484916850747505	0.8927347877322642	0.7059529851215194	0.8412698412698413	0.8927347877322642
slr1103	CO2_4percent	0.03581453524506168	0.497647869636685	0.7059529851215194	0.8412698412698413	0.497647869636685
slr1104	CO2_30percent	0.5597207970923169	0.5602916101530038	0.7059529851215194	0.8412698412698413	0.5602916101530038
slr1104	CO2_4percent	-1.5931825997193148	0.8914439249771854	0.7059529851215194	0.8412698412698413	0.8914439249771854
slr1107	CO2_30percent	-0.31873448193425863	0.5217432202413865	0.9180430114611047	1	0.5217432202413865
slr1107	CO2_4percent	-0.10128146532154356	0.4610569652166894	0.9180430114611047	1	0.4610569652166894
slr1110	CO2_30percent	0.503951726965035	0.3178048046721386	0.010097314647507225	0.05555555555555555	0.3178048046721386
slr1110	CO2_4percent	-0.570939798898851	0.29057650874644886	0.010097314647507225	0.05555555555555555	0.29057650874644886
slr1113	CO2_30percent	-0.37268798600431174	0.9458951075850284	0.7059529851215194	0.8412698412698413	0.9458951075850284
slr1113	CO2_4percent	-1.1449962649178045	0.9720968262217057	0.7059529851215194	0.8412698412698413	0.9720968262217057
slr1114	CO2_30percent	0.32177638933228486	0.45352377927595783	6.846034854385695e-4	0.007936507936507936	0.45352377927595783
slr1114	CO2_4percent	0.004387411412721278	0.6476625593337079	6.846034854385695e-4	0.007936507936507936	0.6476625593337079
slr1115	CO2_30percent	-0.04456297771010519	1	0.22994905679421349	0.42063492063492064	1
slr1115	CO2_4percent	-0.46372000503555655	0.5399302538694818	0.22994905679421349	0.42063492063492064	0.5399302538694818
slr1116	CO2_30percent	0.10780302165731227	0.8624632381404762	0.51459819165810194	0.6904761904761905	0.8624632381404762
slr1116	CO2_4percent	0.06457686211731316	0.8914439249771854	0.51459819165810194	0.6904761904761905	0.8914439249771854
slr1117	CO2_30percent	-0.1229994621476754	0.8624632381404762	0.22994905679421349	0.42063492063492064	0.8624632381404762
slr1117	CO2_4percent	0.20849844878428417	0.9525074466803449	0.22994905679421349	0.42063492063492064	0.9525074466803449
slr1119	CO2_30percent	-0.8209061050919738	0.16704207473650773	0.14024270215766366	0.30952380952380953	0.16704207473650773
slr1119	CO2_4percent	-0.04874083346373816	0.613832048322259	0.14024270215766366	0.30952380952380953	0.613832048322259
slr1122	CO2_30percent	-2.4413784476695626	0.00872410061899529	6.846034854385695e-4	0.007936507936507936	0.00872410061899529
slr1122	CO2_4percent	-0.16088236732272007	0.1766276124104797	6.846034854385695e-4	0.007936507936507936	0.1766276124104797
slr1127	CO2_30percent	0.024022704053114987	0.8313727550868939	0.51459819165810194	0.6904761904761905	0.8313727550868939
slr1127	CO2_4percent	0.16904283451352398	0.8914439249771854	0.51459819165810194	0.6904761904761905	0.8914439249771854
slr1128	CO2_30percent	0.5263396825731049	0.6652586483325006	0.51459819165810194	0.6904761904761905	0.6652586483325006
slr1128	CO2_4percent	0.09793103754822213	0.9143550542857183	0.51459819165810194	0.6904761904761905	0.9143550542857183
slr1134	CO2_30percent	0.27066063766971	0.5217432202413865	0.021557177099591207	0.09523809523809523	0.5217432202413865
slr1134	CO2_4percent	0.11770990954984673	0.8914439249771854	0.021557177099591207	0.09523809523809523	0.8914439249771854
slr1135	CO2_30percent	-0.10513387223374886	0.5571722200718051	0.32960960546565654	0.6666666666666666	0.5571722200718051
slr1135	CO2_4percent	0.1178425808483187	0.9720968262217057	0.32960960546565654	0.6666666666666667	0.9720968262217057
slr1140	CO2_30percent	-2.731142607030843	0.009038483826191542	6.846034854385695e-4	0.007936507936507936	0.009038483826191542
slr1140	CO2_4percent	-0.21778087285486306	0.3557510150935733	6.846034854385695e-4	0.007936507936507936	0.3557510150935733
slr1142	CO2_30percent	-0.04249995640259545	0.7324131804450047	0.7059529851215194	0.8412698412698413	0.7324131804450047
slr1142	CO2_4percent	0.031888766970094726	0.6476625593337079	0.7059529851215194	0.8412698412698413	0.6476625593337079
slr1143	CO2_30percent	-0.013796699334448506	0.9647691158263495	0.22994905679421349	0.42063492063492064	0.9647691158263495
slr1143	CO2_4percent	-0.31028943328983954	0.7211652573233834	0.22994905679421349	0.42063492063492064	0.7211652573233834
slr1147	CO2_30percent	-0.21445154552151768	0.34672092298393176	0.043002747477351014	0.15079365079365079	0.34672092298393176
slr1147	CO2_4percent	0.08242664328412672	0.746352504788104	0.043002747477351014	0.15079365079365079	0.746352504788104
slr1148	CO2_30percent	0.183996687858533	0.8927347877322642	0.51459819165810194	0.6904761904761905	0.8927347877322642
slr1148	CO2_4percent	0.14162793487293832	0.9525074466803449	0.51459819165810194	0.6904761904761905	0.9525074466803449
slr1149	CO2_30percent	-0.7421635446764323	0.046238987532981564	0.043002747477351014	0.15079365079365079	0.046238987532981564
slr1149	CO2_4percent	-1.5727326330346074	0.7739566832797656	0.043002747477351014	0.15079365079365079	0.7739566832797656
slr1150	CO2_30percent	-1.9489344329949365	0.23672765952564015	0.043002747477351014	0.15079365079365079	0.23672765952564015
slr1150	CO2_4percent	-0.6323700610672139	0.873632922859333	0.043002747477351014	0.15079365079365079	0.873632922859333
slr1152	CO2_30percent	-2.564235979355898	0.032729498465121507	0.22994905679421349	0.42063492063492064	0.032729498465121507
slr1152	CO2_4percent	-1.224021094369562	0.7211652573233834	0.22994905679421349	0.42063492063492064	0.7211652573233834
slr1160	CO2_30percent	-0.30760375922440053	0.6984100208815922	0.9180430114611047	1	0.6984100208815922
slr1160	CO2_4percent	0.12034535386888531	0.746352504788104	0.9180430114611047	1	0.746352504788104
slr1161	CO2_30percent	0.21400132926676704	0.45352377927595783	0.9180430114611047	1	0.45352377927595783
slr1161	CO2_4percent	0.29422306579458585	0.5764319061134006	0.9180430114611047	1	0.5764319061134006
slr1162	CO2_30percent	0.10161580298186253	0.6652586483325006	0.08024166929066141	0.2222222222222222	0.6652586483325006
slr1162	CO2_4percent	0.012303470687700397	0.497647869636685	0.08024166929066141	0.2222222222222222	0.497647869636685
slr1163	CO2_30percent	-2.479073778395661	0.6984100208815922	0.7059529851215194	0.8412698412698413	0.6984100208815922
slr1163	CO2_4percent	-3.4403299046512075	0.9720968262217057	0.7059529851215194	0.8412698412698413	0.9720968262217057
slr1166	CO2_30percent	-1.590676949287749	0.032729498465121507	0.14024270215766366	0.30952380952380953	0.032729498465121507
slr1166	CO2_4percent	-1.400746074371047	0.1766276124104797	0.14024270215766366	0.30952380952380953	0.1766276124104797
slr1168	CO2_30percent	-0.9630264969731213	0.34672092298393176	0.14024270215766366	0.30952380952380953	0.34672092298393176
slr1168	CO2_4percent	-0.015266754407749177	0.8510688283109384	0.14024270215766366	0.30952380952380953	0.8510688283109384
slr1169	CO2_30percent	-1.9353411049194265	0.014165882177057623	0.7059529851215194	0.8412698412698413	0.014165882177057623
slr1169	CO2_4percent	-2.4856397818265226	0.2012393875278105	0.7059529851215194	0.8412698412698413	0.2012393875278105
slr1170	CO2_30percent	-0.8273724366234199	0.102132247396431	0.14024270215766366	0.30952380952380953	0.102132247396431
slr1170	CO2_4percent	-1.2393911667639994	0.8308475819064807	0.14024270215766366	0.30952380952380953	0.8308475819064807
slr1171	CO2_30percent	0.35876982791837014	0.7708972345456213	0.14024270215766366	0.30952380952380953	0.7708972345456213
slr1171	CO2_4percent	0.09596387111014049	0.6785485253288749	0.14024270215766366	0.30952380952380953	0.6785485253288749
slr1173	CO2_30percent	-0.31060626141919956	0.45352377927595783	0.22994905679421349	0.42063492063492064	0.45352377927595783
slr1173	CO2_4percent	0.06844075360397969	0.7739566832797656	0.22994905679421349	0.42063492063492064	0.7739566832797656
slr1174	CO2_30percent	-0.041592304055889026	0.8624632381404762	0.35439798416825935	0.5476190476190477	0.8624632381404762
