sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent	p_fitness_condition_CO2_30percent	p_fitness_condition_CO2_4percent	p_fitness_condition_adj_CO2_30percent	p_fitness_condition_adj_CO2_4percent	impact_score	combined_impact_score
nc_slr1324-as	NA	slr1324-as	NA	-0.4426335379939856	-0.2189146913957838	0.6524772185821952	0.6799277266400726	0.5217432202413865	0.7739566832797656	0.12506308989480364	0.024361559167887844	0.15079365079365079	0.15079365079365079	0.6870839733742959	0.6870839733742959	-0.15819311350882145	0.02578392428404418
nc_slr1325-as	NA	slr1325-as	NA	0.1406512673845847	-0.022053541947190232	0.10248696704077316	0.14824730770837835	0.9190642338250596	0.6411604038228789	0.0051554504738034026	0.004257068116305428	0.6857142857142857	0.6857142857142857	0.9838308457711443	0.9838308457711443	0.11504967401016229	8.145016742353006e-4
nc_slr1325	NA	slr1325	NA	-1.3565836940614053	-0.9117463887688773	0.7533134019775019	0.5676574857214742	0.11635175242516728	0.16412630281041385	1.267357211377094	0.7155584543067837	0.7	0.7	0.9838308457711443	0.9838308457711443	-0.3145474750970971	0.002226859374416325
nc_slr1329	NA	slr1329	NA	-2.6874401717198984	-3.569690914489891	0.07629771097730524	1.0157066913416017	0.08816848011047329	0.10024931516783314	2.834407260270316	3.5658305989362336	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.6238454829195301	0.032845378082643886
nc_slr1332-as	NA	slr1332-as	NA	-0.9096242014846536	0.2507093979256047	0.8757699375006892	0.18599243333907425	0.6045603515864193	0.9720968262217057	0.19880777313242948	0.0030813375338718235	0.6666666666666666	0.6666666666666667	0.9838308457711443	0.9838308457711443	-0.8204797565815886	0.005808639973659089
nc_slr1336	NA	slr1336	NA	0.4050026986666572	0.20666344762751476	0.2833756598832758	0.14965108056800958	0.6326011029152486	0.9349326218034614	0.0805429090578942	0.006038641148484961	0.8412698412698413	0.8412698412698413	1	1	0.14024702938523861	-0
nc_slr1344-as	NA	slr1344-as	NA	0.1418789324694529	0.23031141911574868	0.06108150427623821	0.19419905941366353	1	1	-0	-0	1	1	1	1	-0.06253121098478455	-0
nc_slr1353-as	NA	slr1353-as	NA	-0.0010121910108193619	0.07564711186522205	NA	NA	0.6652586483325006	0.9525074466803449	1.7916739530639945e-4	0.001598546047393325	1	1	1	1	-0.05420631290468229	-0
nc_slr1365	NA	slr1365	NA	-0.7160386631120197	0.014116825845329117	NA	NA	0.41870951708492	0.7994991339779918	0.2707250300798131	0.0013719014024434688	1	1	1	1	-0.5162978975623207	-0
nc_slr1366	NA	slr1366	NA	-0.9702268302460447	0.058472955240457175	0.31292366954498185	0.2195472771703166	0.02733359653063263	0.7994991339779918	1.516758728301219	0.005682518873457645	0.007936507936507936	0.007936507936507936	0.22129457843743558	0.22129457843743558	-0.7274005941226522	0.4764686480537522
nc_slr1367-as	NA	slr1367-as	NA	0.10952415927300756	0.6839682091481185	NA	NA	0.9458951075850284	0.41549071434594326	0.002645777394798583	0.26089192926179466	1	1	1	1	-0.4061932830789543	-0
nc_slr1367	NA	slr1367	NA	0.6375942656220961	-1.5099368272525144	0.3947203066012776	1.0434571127446515	0.21242716088599387	0.13528805049485812	0.42896701743663845	1.3117433669440228	0.015873015873015872	0.015873015873015872	0.307021307021307	0.307021307021307	1.5185337985805945	0.7787519411325963
nc_slr1378	NA	slr1378	NA	-1.0429741220730369	-0.8486203114171628	0.8976457270573572	0.9362442706052851	0.5602916101530038	0.8914439249771854	0.26239756298715344	0.04235122006715055	0.7	0.7	0.9838308457711443	0.9838308457711443	-0.13742889746421486	9.729368469399331e-4
nc_slr1383-as	NA	slr1383-as	NA	0.1098168388837375	0.26808618925062044	0.1572019020390754	0.1344389124525613	0.9429872524997184	0.7375751611732534	0.0027996900496786185	0.03543930987462678	0.4	0.4	0.8858294993655463	0.8858294993655463	-0.11191333089841252	0.005892221337636162
nc_slr1385	NA	slr1385	NA	0.48258341029291757	0.7808721616942598	1.06298524266882	0.4211273424140352	0.8757201272803087	0.24039331959259622	0.027813534869889224	0.48342046792518834	0.6666666666666666	0.6666666666666667	0.9838308457711443	0.9838308457711443	-0.21092199886755733	0.001493236053806697
nc_slr1393-as2	NA	slr1393-as2	NA	-0.02623739759362599	0.14136136430512014	0.1281517352806091	0.16355020416230587	0.28397608833732335	0.9349326218034614	0.014344463502626909	0.004130534746702934	0.2	0.2	0.7630115322423014	0.7630115322423014	-0.11851022105707294	0.013921265071652934
nc_slr1393-as3	NA	slr1393-as3	NA	1.0831560931046365	0.1712400101746824	0.6707729627219391	0.11170466164709744	0.6326011029152486	0.8914439249771854	0.21540731207382693	0.008545898863884302	0.8412698412698413	0.8412698412698413	1	1	0.6448220461128445	-0
nc_slr1393-as	NA	slr1393-as	NA	0.03929424072002575	0.15836711946073598	0.1400189799555698	0.015731166194049677	0.7258378893738329	1	0.005468200880652004	-0	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-0.0841972400129597	0.004432972999657824
nc_slr1396	NA	slr1396	NA	0.08612217299576548	0.056300059041939396	0.2869396712589133	0.22773644034731946	0.8757201272803087	0.8308475819064807	0.0049636228900500805	0.004530952170310968	1	1	1	1	0.021087419006068385	-0
nc_slr1397-as2	NA	slr1397-as2	NA	0.18268340604249989	0.1600498166730569	NA	NA	0.8927347877322642	1	0.009002189119455098	-0	1	1	1	1	0.016004364525724887	-0
nc_slr1397	NA	slr1397	NA	0.5557055740250502	0.4857418359477987	NA	NA	0.41870951708492	0.5820338954230255	0.21010514654278603	0.1141744554570453	1	1	1	1	0.04947183363158398	-0
nc_slr1400-as	NA	slr1400-as	NA	0.20711086170968224	0.13026351148614282	0.04988293014376695	0.08685827280652095	0.7324131804450047	1	0.02801047006044132	-0	0.2	0.2	0.7630115322423014	0.7630115322423014	0.05433928245928227	0.0063831756296765536
nc_slr1400	NA	slr1400	NA	-0.008406969031971245	0.4137695064035779	0.010288587932650695	0.2991923556356887	0.48928840640055	0.8308475819064807	0.0026098180589916313	0.033299607051055204	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-0.2985238486379127	0.015717239194088968
nc_slr1403-as2	NA	slr1403-as2	NA	-0.13325763018519704	0.24409621391795863	0.2713602366846474	0.22141541550408264	0.41870951708492	0.7211652573233834	0.05038299996743079	0.03465316878197086	0.09523809523809523	0.09523809523809523	0.6412783751493429	0.6412783751493429	-0.26682946207215263	0.05148565323044779
nc_slr1403-as3	NA	slr1403-as3	NA	0.0027331738087380043	-0.026400558172711988	0.00809782406307488	0.10151246389530985	0.5571722200718051	0.746352504788104	6.942549690164182e-4	0.0033543494600221844	1	1	1	1	0.02060065944535468	-0
nc_slr1403-as4	NA	slr1403-as4	NA	0.3855229869757064	0.3620660437014725	NA	NA	0.584708522690724	0.6756228534615185	0.08985020935012512	0.06165827895634172	1	1	1	1	0.016586563655118982	-0
nc_slr1403-as6	NA	slr1403-as6	NA	0.3431844844901764	0.12698752860914736	0.24016054421265096	0.1746102053801217	0.632373293535994	0.9525074466803449	0.06830279977693916	0.0026834522418789693	0.6857142857142857	0.6857142857142857	0.9838308457711443	0.9838308457711443	0.15287433357536448	0.0010822838197154885
nc_slr1403-as7	NA	slr1403-as7	NA	0.33983482050831526	0.07675077980092229	0.028624588090518006	0.2407404600396421	0.3811252389316491	0.873632922859333	0.14236777970045686	0.004503045611261212	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.1860285092061553	0.009794375187958075
nc_slr1403-as8	NA	slr1403-as8	NA	-0.07162449159500374	0.3213384361428819	NA	NA	0.584708522690724	0.6756228534615185	0.016692845256495413	0.054722543800402874	1	1	1	1	-0.27786675095837815	-0
nc_slr1403-as	NA	slr1403-as	NA	-1.2864089274749297	-1.6174365559103026	1.3548982351882186	1.4227577767752768	0.8757201272803087	0.5764319061134006	0.07414175207461718	0.38697491233162085	0.6666666666666667	0.6666666666666666	0.9838308457711443	0.9838308457711443	0.2340718808267529	0.0016571271536845538
nc_slr1403	NA	slr1403	NA	0.0056311785227347875	0.3666123469941907	0.057610326651871255	0.18849754496905696	0.7258378893738329	0.6476625593337079	7.836368585545439e-4	0.06916186224213668	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-0.25525223210681	0.013438994590056813
nc_slr1413-as	NA	slr1413-as	NA	-1.8278169170565803	-0.3757119595955515	NA	NA	0.34022177127353104	0.5820338954230255	0.8558531524774783	0.08831174344252177	1	1	1	1	-1.0267932624152967	-0
nc_slr1414-as	NA	slr1414-as	NA	-0.7424682555712141	-1.0310601296777753	0.777758016852788	0.7457409469458781	0.6984100208815922	0.1561979395060061	0.11574303329739351	0.8313692491683042	0.4857142857142857	0.4857142857142857	0.9596295259860393	0.9596295259860393	0.2040652711760838	0.003652033326983412
nc_slr1415-as	NA	slr1415-as	NA	0.30521296965947453	0.2955539420763739	0.3027802974780331	0.29166364814980567	0.7258378893738329	0.7994991339779918	0.042473548257869434	0.028722523892751196	1	1	1	1	0.00682996390367835	-0
nc_slr1415	NA	slr1415	NA	-1.1963514469863294	-2.269651608269686	0.8221705322632724	1.4714292214613922	0.45352377927595783	0.25913013692563736	0.41082701148479833	1.3311099858267768	0.6904761904761905	0.6904761904761905	0.9838308457711443	0.9838308457711443	0.7589378222920764	0.005372949834197599
nc_slr1416	NA	slr1416	NA	0.8709268250620763	0.03413463886124624	0.5817867464987685	0.07856559592307388	0.4551337833423071	0.8350840361747932	0.2977358515902401	0.002671711984680993	0.2	0.2	0.7630115322423014	0.7630115322423014	0.591701429306523	0.06950651485735627
nc_slr1429	NA	slr1429	NA	-0.14364539649282165	0.05464564539873438	NA	NA	0.49333821959901863	0.9525074466803449	0.0440783423048647	0.0011547510315402265	1	1	1	1	-0.14021294037006501	-0
nc_slr1431-as2	NA	slr1431-as2	NA	0.27952325273865825	0.30694533214723785	0.4618009500565265	0.32947768188014	0.8624632381404762	0.873632922859333	0.017961998559353477	0.01800879202019684	1	1	1	1	-0.019390338304042628	-0
nc_slr1431-as	NA	slr1431-as	NA	-0.026702151978829712	-0.08589732321722819	NA	NA	0.584708522690724	0.6756228534615185	0.006223218916769526	0.014627942080361854	1	1	1	1	0.04185730699617044	-0
nc_slr1431	NA	slr1431	NA	0.6303950762659652	0.14776640214038095	0.21706307755790816	0.15201688739104038	0.032729498465121507	0.9525074466803449	0.936174921471111	0.0031225435083349715	0.007936507936507936	0.007936507936507936	0.22129457843743558	0.22129457843743558	0.34127000826927306	0.22354182932374053
nc_slr1435-as	NA	slr1435-as	NA	0.22020924884867	0.21896722349589495	0.3119563232359185	0.012833763717253543	1	0.8308475819064807	-0	0.017622184299782497	1	1	1	1	8.782445493528441e-4	-0
nc_slr1438	NA	slr1438	NA	-0.060037644421248995	0.0280856737801259	0.117591223985667	0.1211451550814902	0.23672765952564015	0.497647869636685	0.037568615773145915	0.008512145646051194	0.6904761904761905	0.6904761904761905	0.9838308457711443	0.9838308457711443	-0.06231259588085209	4.411460884836464e-4
nc_slr1442	NA	slr1442	NA	0.15552154810345523	-0.08224562545540946	NA	NA	1	0.6756228534615185	-0	0.014006073768822227	1	1	1	1	0.16812678076703197	-0
nc_slr1443	NA	slr1443	NA	0.18105803433411524	-0.012867322527109712	0.3658275997779429	0.18227543761016296	0.8313727550868939	0.38697266406161857	0.014521616944556398	0.005305450727239842	0.42063492063492064	0.42063492063492064	0.8858294993655463	0.8858294993655463	0.13712593488059333	0.007219661437654519
nc_slr1451	NA	slr1451	NA	-0.9352926795029967	-0.21969673656883018	0.4483315746350595	0.22650254766323955	0.032729498465121507	0.32500952062572575	1.3889663541991342	0.10723483764581745	0.015873015873015872	0.015873015873015872	0.307021307021307	0.307021307021307	-0.5060027438383308	0.25949413793150167
nc_slr1453-as	NA	slr1453-as	NA	0.00592989069990312	-0.056286804879797946	0.0746875969561762	0.10073655271229291	0.6984100208815922	0.497647869636685	9.244079212528165e-4	0.017059283848363402	0.4	0.4	0.8858294993655463	0.8858294993655463	0.043993847347425716	0.002316269956262082
nc_slr1455	NA	slr1455	NA	0.11627647543112281	0.22647987228606858	NA	NA	0.9458951075850284	0.8679321427214849	0.0028088932367485104	0.013931734458533207	1	1	1	1	-0.07792556922592439	-0
nc_slr1459-as	NA	slr1459-as	NA	0.401314998341147	-2.475107979157412	2.183714681069825	1.353010879162628	0.28397608833732335	0.025695098846590665	0.21940622450146727	3.9357922285589217	0.2	0.2	0.7630115322423014	0.7630115322423014	2.0339381929500306	0.23892447816614926
nc_slr1462-as	NA	slr1462-as	NA	-2.621243679637345	-0.06551038446408623	1.9067970914639467	0.113605674502338	0.19918644881115583	0.746352504788104	1.8368108494838962	0.008323487757924936	0.6666666666666666	0.6666666666666667	0.9838308457711443	0.9838308457711443	-1.8071763439212514	0.012794022846446937
nc_slr1462	NA	slr1462	NA	-2.6234873765850972	-3.7968459614135375	0.7840197639690962	0.35323561262348435	0.02733359653063263	0.03195053205233067	4.101306264654018	5.678266306759825	0.2	0.2	0.7630115322423014	0.7630115322423014	0.8296898120956409	0.0974627479250996
nc_slr1467-as	NA	slr1467-as	NA	-0.05187612771201899	0.2230613276759963	0.41929213078807764	0.06030106389582139	0.9429872524997184	0.7375751611732534	0.0013225392394053386	0.029487306058743574	0.7	0.7	0.9838308457711443	0.9838308457711443	-0.19441013910703947	0.0013763392652204698
nc_slr1476-as2	NA	slr1476-as2	NA	-0.192422700607624	0.34036281883279446	0.24673592155085913	0.1770149185106761	0.2871038646357691	0.5764319061134006	0.10428559184170647	0.08143248122930904	0.031746031746031744	0.031746031746031744	0.39149184467966774	0.39149184467966774	-0.37673625371431707	0.15343611686748032
nc_slr1476-as	NA	slr1476-as	NA	-2.939718037870851	-3.4392824945478147	1.6095526746739304	1.7601301368790283	0.012227041170706682	0.013440863659808315	5.62273585586004	6.436867651682363	0.8412698412698413	0.8412698412698413	1	1	0.35324541495605427	-0
nc_slr1478	NA	slr1478	NA	-0.002990872007533715	0.14877714819737234	0.5542980792403799	0.130644572809754	0.9647691158263495	0.9720968262217057	4.658763967152213e-5	0.0018285417886847984	1	1	1	1	-0.10731619625414601	-0
nc_slr1490-as2	NA	slr1490-as2	NA	0.34990045694998745	0.3151928125120527	0.2133670942291266	0.2388341242463461	0.6326011029152486	0.873632922859333	0.06958472320362001	0.018492680006183093	1	1	1	1	0.0245420107410752	-0
nc_slr1490-as	NA	slr1490-as	NA	0.44783502153769184	0.1141376934154025	0.21830727680746304	0.29997352558333756	0.3673182888487224	0.9178852599150962	0.19478917787363104	0.004247246684333658	0.4	0.4	0.8858294993655463	0.8858294993655463	0.2359596435791032	0.0124232424819869
nc_slr1490	NA	slr1490	NA	-0.7114785794936276	-0.09898791581501536	0.5945088017118246	0.36523590967023106	0.41870951708492	0.873632922859333	0.2690009209801868	0.005807720794953314	0.42063492063492064	0.42063492063492064	0.8858294993655463	0.8858294993655463	-0.4330963017005957	0.022802460168467358
nc_slr1491-as	NA	slr1491-as	NA	-1.105812333500856	-1.9924693334270165	1.1930871039845454	2.3983272129585242	0.632373293535994	0.7739566832797656	0.22008593575605218	0.2217286525952144	0.34285714285714286	0.34285714285714286	0.8858294993655463	0.8858294993655463	0.6269611772343081	0.033009418955842015
nc_slr1494-as	NA	slr1494-as	NA	1.4417356537541735	0.3450445759349473	NA	NA	0.27496316702089124	0.6756228534615185	0.8084179145321212	0.05875959672404676	1	1	1	1	0.7754776979927583	-0
nc_slr1501	NA	slr1501	NA	0.3162946429638887	0.10000439240791238	0.24130714233881875	0.28013050554244695	0.8913948614040894	0.746352504788104	0.01579255160881513	0.012706158615239178	0.4857142857142857	0.4857142857142857	0.9596295259860393	0.9596295259860393	0.1529403028726683	0.0027370805424699923
nc_slr1503	NA	slr1503	NA	0.35066585555993735	6.096886649129068e-4	0.2504107296134125	0.036944783825091455	0.8313727550868939	0.497647869636685	0.02812487857114146	1.8478313018637863e-4	0.42063492063492064	0.42063492063492064	0.8858294993655463	0.8858294993655463	0.2475270894076416	0.013032266899236472
nc_slr1507-as	NA	slr1507-as	NA	0.17492474098244762	0.27538375470165966	0.25436948647527186	0.18592777211126846	0.7324131804450047	0.9720968262217057	0.023657495216197272	0.0033845970936940036	0.8857142857142857	0.8857142857142857	1	1	-0.07103524983216723	-0
nc_slr1510-as	NA	slr1510-as	NA	0.38433376931547025	0.18925866531099284	0.34774017781506444	0.026435807336655334	0.8757201272803087	0.8308475819064807	0.022150949383119886	0.015231279947721004	1	1	1	1	0.137938928882237	-0
nc_slr1510	NA	slr1510	NA	-4.354048742736281	-4.665270197901771	0.9755214480367622	0.29819939361142667	0.08816848011047329	0.10024931516783314	4.592157063755028	4.660225107013405	1	1	1	1	0.22006680139826298	-0
nc_slr1511	NA	slr1511	NA	-0.9611307063000752	-1.224327756467804	1.2815206288781325	1.0815921474235388	0.6984100208815922	0.045117892444065374	0.1498302217067204	1.6475181090533129	0.8412698412698413	0.8412698412698413	1	1	0.18610841896189687	-0
nc_slr1512	NA	slr1512	NA	1.5727247543781275	0.008804930997721816	0.9386584583980773	0.10634694712764041	0.14692368791880397	0.6785485253288749	1.3099353112398824	0.0014829184574140085	0.02857142857142857	0.02857142857142857	0.39149184467966774	0.39149184467966774	1.1058583123443526	0.4503909660375071
nc_slr1516-as	NA	slr1516-as	NA	0.17288685071789495	0.028678153895920315	NA	NA	1	0.9143550542857183	-0	0.0011151537456822323	1	1	1	1	0.10197094742889318	-0
nc_slr1534-as	NA	slr1534-as	NA	0.483182991671606	0.523884524814022	0.2912432979365044	0.32640888374442245	0.7708972345456213	0.7994991339779918	0.0546013751323658	0.05091214712042309	1	1	1	1	-0.028780330089691386	-0
nc_slr1537	NA	slr1537	NA	-1.5660029753958287	-0.08920237070341626	1.3770450722555674	0.5507454441242883	0.6494176158492303	0.5420595404369926	0.29358787209922693	0.023723638759461724	1	1	1	1	-1.0442557220383988	-0
nc_slr1540	NA	slr1540	NA	-0.2757442150958173	-0.11644251021923376	0.16962200051117185	0.5855534306582375	0.05405695937378547	0.9525074466803449	0.3494088372151101	0.002460618916835188	0.15079365079365079	0.15079365079365079	0.6870839733742959	0.6870839733742959	-0.11264331577281034	0.018359754483420428
nc_slr1541	NA	slr1541	NA	0.30477987839755066	-1.8047002125960916	0.1731618323118547	1.4560153088797783	0.8978744444973047	0.8914439249771854	0.014258940466715277	0.09006531523061621	1	1	1	1	1.4916276771196197	-0
nc_slr1545-as	NA	slr1545-as	NA	-0.21751437167149928	0.030149550294092543	NA	NA	0.49333821959901863	0.9143550542857183	0.0667454242520263	0.0011723691860749462	1	1	1	1	-0.17512483867712592	-0
nc_slr1552-as2	NA	slr1552-as2	NA	0.4462341508126548	0.15904530296994443	0.36572825947799026	0.013930020326616959	0.7258378893738329	1	0.06209810729864025	-0	1	1	1	1	0.20307318179073208	-0
nc_slr1552-as3	NA	slr1552-as3	NA	0.3682837920920612	0.11109399994356135	NA	NA	0.584708522690724	0.9525074466803449	0.08583243266325603	0.002347596228330547	1	1	1	1	0.18186064608016292	-0
nc_slr1556-as	NA	slr1556-as	NA	0.89405227744183835	-2.279095142954625	0.8216141101296461	2.1758471219732685	0.594324564040631	1	0.2020346431297853	-0	0.6904761904761905	0.6904761904761905	0.9838308457711443	0.9838308457711443	2.2437540586669393	0.015884803265023135
nc_slr1556	NA	slr1556	NA	0.7235982465965196	0.9056427364801153	0.42608261517121865	0.5025971087588847	0.8010213373011333	0.5764319061134006	0.06972297128124419	0.2166768256056389	0.6904761904761905	0.6904761904761905	0.9838308457711443	0.9838308457711443	-0.12872489327433634	9.113162813346718e-4
nc_slr1557-as2	NA	slr1557-as2	NA	0.060883780739162584	0.1653016778428597	NA	NA	0.9458951075850284	1	0.0014707707583312116	-0	1	1	1	1	-0.07383460311926339	-0
nc_slr1559	NA	slr1559	NA	0.6468409647469905	0.4575773343598352	NA	NA	0.34022177127353104	0.5820338954230255	0.3028754541356225	0.10755434083226673	1	1	1	1	0.1338295964787418	-0
nc_slr1565	NA	slr1565	NA	-1.3155150443545922	-1.3451494883302482	0.8713909567707291	1.7643516858208408	0.16704207473650773	0.9349326218034614	1.0223842528821068	0.039304846330324474	0.42063492063492064	0.42063492063492064	0.8858294993655463	0.8858294993655463	0.020954716291879154	0.0011032629041414215
nc_slr1570-as	NA	slr1570-as	NA	-0.6490737315763897	-0.47588240553473166	0.5677130497688753	0.5132694017892794	0.3811252389316491	0.8510688283109384	0.27191794498339183	0.03332857459740999	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	-0.1224647610867467	0.002191678115008316
nc_slr1572-as	NA	slr1572-as	NA	-0.29690643372074604	0.08487926349569716	0.4115341862841037	0.026037370536262185	0.6652586483325006	0.9349326218034614	0.052555250748963306	0.00248014546879152	1	1	1	1	-0.26996325546178096	-0
nc_slr1572	NA	slr1572	NA	0.5995706051262847	-0.07336502205577757	0.3004657071999936	0.26726137083608015	0.13092199202511332	0.8914439249771854	0.5294132869592514	0.0036613526126034585	0.05714285714285714	0.05714285714285714	0.5297310634098199	0.5297310634098199	0.4758373452824586	0.1313047265450406
nc_slr1575-as	NA	slr1575-as	NA	0.2725541304804549	0.44155553316788426	0.4028616038835174	0.2846347400063775	0.8624632381404762	0.873632922859333	0.017514166893345912	0.025906508193364992	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	-0.11950203787031971	0.0021386560409304466
nc_slr1584	NA	slr1584	NA	0.16511139241679365	0.278385619085816	0.5034656550633252	0.37012100829321265	0.9458951075850284	0.7739566832797656	0.0039885993426450606	0.030979682942278815	0.6857142857142857	0.6857142857142857	0.9838308457711443	0.9838308457711443	-0.08009697381132776	5.670517524868862e-4
nc_slr1588	NA	slr1588	NA	-0.6304053177032344	-0.23793850780385734	0.606872006829653	0.4209630116228784	0.2871038646357691	0.873632922859333	0.3416550721367228	0.013960092081088225	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	-0.2775159426705011	0.004966535783187535
nc_slr1591-as	NA	slr1591-as	NA	0.3300844724510916	-0.7459292894263894	0.26865268874211967	0.9127545538384297	0.9190642338250596	0.9056553806334618	0.012098960653088547	0.03210257996032928	0.6666666666666667	0.6666666666666666	0.9838308457711443	0.9838308457711443	0.7608566276736137	0.0053865341420997305
nc_slr1592-as	NA	slr1592-as	NA	-0.23381436857943466	0.3211397838115793	0.11948235934366892	0.18474471212447088	0.16298006374541968	0.6785485253288749	0.18421427830545845	0.05408606983375037	0.1	0.1	0.6412783751493429	0.6412783751493429	-0.39241184440331867	0.07571720149481284
nc_slr1593-as	NA	slr1593-as	NA	0.008108725929934703	0.23598598482620814	0.06741730237000816	0.20130258955002803	0.6045603515864193	1	0.0017722458818051842	-0	0.6666666666666666	0.6666666666666667	0.9838308457711443	0.9838308457711443	-0.16113355504375745	0.0011407555170215758
nc_slr1593	NA	slr1593	NA	0.526048132231689	-0.1874106648739991	NA	NA	0.49333821959901863	0.5820338954230255	0.16142062472918756	0.04405119968116394	1	1	1	1	0.5044915535306291	-0
nc_slr1596-as2	NA	slr1596-as2	NA	-3.824482614541397	-0.45584906216235893	1.1610073947011352	0.508969353285018	0.08816848011047329	0.4610569652166894	4.033630740325021	0.15327715602560815	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-2.3819836282197464	0.12541110739377948
nc_slr1596-as	NA	slr1596-as	NA	0.46248541211682676	-0.07039562010774097	0.2818077678667753	0.20435294204845492	0.594324564040631	0.5420595404369926	0.10451075126961275	0.01872192687834459	0.2	0.2	0.7630115322423014	0.7630115322423014	0.37680379145167897	0.04426272615149752
nc_slr1597-as	NA	slr1597-as	NA	0.5307836679672662	0.29853792582679683	NA	NA	0.49333821959901863	0.746352504788104	0.1628737486736094	0.03793103629635836	1	1	1	1	0.1642225391692282	-0
nc_slr1608-as2	NA	slr1608-as2	NA	0.4350638888168982	0.27627184497210056	0.1595077515950242	0.24897332901718058	0.3811252389316491	0.9349326218034614	0.18226231139605267	0.008072576695920122	0.6666666666666667	0.6666666666666666	0.9838308457711443	0.9838308457711443	0.112282931001128	7.949143365707178e-4
nc_slr1608-as3	NA	slr1608-as3	NA	-0.32800321747098893	0.2185165889870627	NA	NA	0.49333821959901863	0.8679321427214849	0.10064950530806413	0.013441879235550345	1	1	1	1	-0.3864478611992478	-0
nc_slr1608-as	NA	slr1608-as	NA	0.3439318105589843	0.2793121312355807	0.24606564390602373	0.14497537842759306	0.8624632381404762	0.8914439249771854	0.022100854312654215	0.013939342929028643	1	1	1	1	0.04569301344767883	-0
nc_slr1609-as2	NA	slr1609-as2	NA	-2.29030171582769	-3.017174756502123	0.49765983049695073	1.3124084487576946	0.012655438425160917	0.01714900948609443	4.346357796193517	5.327609392778509	0.34285714285714286	0.34285714285714286	0.8858294993655463	0.8858294993655463	0.5139768561225767	0.027060810132133746
nc_slr1609-as	NA	slr1609-as	NA	0.22044799626114342	-0.45516115422357833	0.16865660387063267	0.6042572804039597	0.9429872524997184	0.873632922859333	0.005620140480070858	0.026704763694380632	1	1	1	1	0.47772781173942935	-0
nc_slr1609	NA	slr1609	NA	0.27021335074089675	0.15833556104565855	0.859033314300379	0.1567735208425365	0.9647691158263495	0.8510688283109384	0.004209007335332995	0.011089081034217501	1	1	1	1	0.07910954375766538	-0
nc_slr1610-as	NA	slr1610-as	NA	0.2545549319743803	-0.0010956001871459786	0.1684015054230172	0.028665029057739287	0.9458951075850284	0.38697266406161857	0.006149288789092679	4.5173755436776097e-4	0.34285714285714286	0.34285714285714286	0.8858294993655463	0.8858294993655463	0.1807722249053648	0.00951763254912166
nc_slr1611-as	NA	slr1611-as	NA	0.3180038137545388	-0.03049065045210452	NA	NA	0.6652586483325006	0.6756228534615185	0.05628968682677833	0.005192425701997752	1	1	1	1	0.24642279884649004	-0
nc_slr1612-as	NA	slr1612-as	NA	0.1407281948075175	0.2901435031951746	NA	NA	1	0.746352504788104	-0	0.0368644744896961	1	1	1	1	-0.10565257777399158	-0
nc_slr1613	NA	slr1613	NA	0.5205319126833148	-0.544831139428481	0.11350625807883762	0.42787629207170635	0.28397608833732335	0.29057650874644886	0.2845842845805839	0.2924323925723542	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.753325438573848	0.039662479775337565
nc_slr1615-as	NA	slr1615-as	NA	0.0535958123095637	0.15306719495496077	0.12144066171653348	0.3580568235906388	0.77928324319710085	1	0.005804676348871253	-0	1	1	1	1	-0.07033688920256212	-0
nc_slr1616	NA	slr1616	NA	0.14527035899362534	0.07877377179835729	NA	NA	1	0.9525074466803449	-0	0.0016646174380177466	1	1	1	1	0.04702018773153658	-0
nc_slr1624-as	NA	slr1624-as	NA	0.3036285607669036	0.24223493116406306	0.27127149013387286	0.2604478138812454	0.9190642338250596	0.9720968262217057	0.0111292421076153	0.002977182313812478	0.8412698412698413	0.8412698412698413	1	1	0.043411851813823704	-0
nc_slr1624	NA	slr1624	NA	-3.4069989508505216	-0.7710552258887353	1.477117117821522	0.841134369696301	0.015082462181647676	0.7994991339779918	6.20594315015198	0.07493269077255943	0.02857142857142857	0.02857142857142857	0.39149184467966774	0.39149184467966774	-1.8638936827466066	0.7591215501955241
nc_slr1626-as	NA	slr1626-as	NA	0.3475619921776874	-0.1516857920124114	0.006179486133336044	0.11135887858065892	0.3811252389316491	0.39281497621215256	0.14560494142593067	0.061555909006093625	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.35302149369317687	0.018586532641685784
